GISJOIN,N,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24000504513001,499,95000,1057.91783567134,71.7855711422846,1.16432865731463,1.24849699398798,0,0.0790859530308916,0.592914606171699,0.952344385179569,-0.903827060060715,1,-25367.4862238471
G24000504513002,220,94000,1162.72272727273,70.6636363636364,1.17272727272727,1.34545454545455,0,0.112096326125904,0.599781410630067,0.948340861256226,-0.864525652565257,1,-39828.6854818032
G24000504514011,376,94450,1328.58510638298,47.3829787234043,2.26329787234043,1.42287234042553,0,0.164337962305254,0.742270730615591,0.428478327835172,-0.833144617653255,1,-8472.58479708498
G24000504514012,1016,280438,2024.41929133858,14.1811023622047,2.54527559055118,2.31397637795276,0,0.383504698768392,0.945482893178176,0.294062774170577,-0.471938684025883,1,62171.8067938436
G24000504514021,427,80000,1072.86885245902,58.4192037470726,1.89929742388759,1.17564402810304,0.00231624214032573,0.083795071420022,0.674723489333534,0.601993179020612,-0.9333577573214,0.995529684477318,-2777.56348328684
G24000504514023,1003,97500,1209.23828514457,36.8125623130608,1.95762711864407,1.2901296111665,0,0.126747320908783,0.806966989181362,0.574188080569822,-0.886951422958846,1,-14053.8167840201
G24000504515001,978,81000,1073.98568507157,65.4089979550102,1.99948875255624,1.13496932515337,0,0.0841468399363757,0.631942437401109,0.554233118400069,-0.949845107210107,1,12300.9380909742
G24000504515002,218,85200,1100.70642201835,51.1376146788991,2,1.10550458715596,0,0.092563064432285,0.719290472396119,0.553989412590089,-0.96178853665183,1,7034.24310366872
G24000504515003,481,89302,1205.32016632017,61.0997920997921,1.94178794178794,1.2952182952183,0,0.125513231905419,0.658316941999577,0.581738435045406,-0.884888742512505,1,-5459.15399131048
G24000504516001,44,257500,1946.97727272727,53.5454545454546,1.64772727272727,1.86363636363636,0,0.359112803614173,0.704553282814901,0.721913793203416,-0.654482448244825,1,56947.3957592349
G24000504516002,397,112000,1246.78589420655,65.2342569269522,1.15113350125945,1.26700251889169,0,0.138573682875511,0.633011940275398,0.958634365175515,-0.896325909669053,1,-24979.4463058573
G24000504517011,821,299900,2120.03166869671,27.3008526187576,1.99573690621194,2.12423873325213,0.00142733727983101,0.413619707723291,0.865183430795056,0.556021580647489,-0.548848180798591,0.997245258651052,70260.5386646461
G24000504517012,572,171000.5,1785.31643356643,24.8688811188811,2.1756993006993,2.00699300699301,0.000400993302979632,0.308194525526077,0.88006831809492,0.470235565187412,-0.596373329640656,0.999226088431951,-23765.3818055726
G24000504517021,275,172000,1715.73454545455,42.0727272727273,1.67272727272727,1.81090909090909,0.00941676349607322,0.286278333904363,0.774772137141646,0.709996579095374,-0.675855265526553,0.981825775769711,-19386.7151471752
G24000504517022,309,180000,1712.44012944984,51.5016181229774,1.40291262135922,1.68284789644013,0,0.285240692437597,0.717062588458275,0.83861413788897,-0.72776442692813,1,-9705.05522240152
G24000504518011,219,167000,1729.82648401827,41.3744292237443,1.51141552511416,1.82191780821918,0,0.290716868618846,0.779046071997114,0.786892044473296,-0.671392920113929,1,-36046.1808368857
G24000504518012,358,151442.5,1740.25698324022,44.7541899441341,1.70391061452514,1.67039106145251,0.00648788074419963,0.294002160608782,0.758360238538101,0.695131836662996,-0.73281376182311,0.987478479259501,-26146.0116948833
G24000504518013,456,152750,1598.18201754386,38.2149122807018,1.87609649122807,1.53947368421053,0.00752972832378957,0.249252840673069,0.798383902897512,0.613052798301002,-0.78588066701407,0.985467727738222,-1994.63075080135
G24000504518014,216,105996,1311.22685185185,28.1527777777778,1.94907407407407,2.01851851851852,0,0.158870636786422,0.859969220850335,0.578265219106472,-0.591701503483682,1,-76406.9218100152
G24000504518021,568,215000,2002.20950704225,30.3890845070423,1.75,1.94718309859155,0,0.37650928801247,0.846281900240402,0.673161553670515,-0.620617068749128,1,-6288.25399722954
G24000504518022,290,250000,2075.28620689655,35.9103448275862,1.58793103448276,1.91724137931035,0,0.399526239701304,0.812489013428742,0.750417976164032,-0.632753840901331,1,22199.5761078604
G24000504518023,43,170000,1774,48.953488372093,1.73255813953488,1.55813953488372,0,0.304630190995264,0.732658422607348,0.681475889094731,-0.778314529127331,1,4333.49045308918
G24000504518031,1461,136300,1454.80287474333,29.4503764544832,2.31690622861054,1.70431211498973,0,0.204092744368689,0.852027265089671,0.402923837449124,-0.719063980320003,1,-5864.69440185663
G24000504518032,583,155000,1510.05145797599,31.8250428816467,1.72898799313894,1.8336192109777,0,0.221494378181904,0.83749311362248,0.683177737054633,-0.666649797055177,1,-32442.4577163375
G24000504519001,68,150000,1602.16176470588,49.9264705882353,1.60294117647059,1.61764705882353,0,0.250506340740049,0.726703282659044,0.743262813129589,-0.754193360512522,1,-18539.4037399699
G24000504519002,366,168000,1855.5,34.0327868852459,1.69808743169399,1.84153005464481,0.00604170893427954,0.33030022763321,0.823980611242335,0.697907681326559,-0.66344316398853,0.988339584725524,-37479.0569706116
G24000504519003,246,130000,1442.19105691057,63.1788617886179,1.56707317073171,1.52032520325203,0,0.200120402947364,0.645591991066432,0.760360681290339,-0.793642437414473,1,-14897.0220066178
G24000504520001,308,152868,1453.58441558442,62.211038961039,1.39935064935065,1.49675324675325,0,0.203708966561927,0.651515552964867,0.840312089211892,-0.803197248296258,1,-1056.49684667835
G24000504520002,466,115000,1405.16738197425,67.3197424892704,1.55579399141631,1.44206008583691,0.00128865308822235,0.188459064394152,0.620247720973413,0.765737337084923,-0.82536693154294,0.997512917236355,-19265.639915512
G24000504521001,615,153000,1628.87642276423,52.8065040650407,1.54959349593496,1.70406504065041,0,0.25892065056984,0.709076030972805,0.768693042374011,-0.719164131047251,1,-24808.399292174
G24000504521002,322,145000,1668.78571428571,56.3198757763975,1.48913043478261,1.67080745341615,0,0.271490871128748,0.687572431128509,0.79751509218922,-0.732644978783593,1,-33019.6900536155
G24000504521003,233,116000,1460.11587982833,70.4978540772532,1.52360515021459,1.49356223175966,0,0.205766180383284,0.600796081504809,0.781081389584549,-0.804490715165937,1,-24739.5299557968
G24000504523001,841,68000,1006.56480380499,64.5053507728894,2,1.03923900118906,0,0.0629113001538514,0.637473212110184,0.553989412590089,-0.988649062290296,1,9795.45698033802
G24000504523002,688,74850,1016.29651162791,71.2994186046512,1.97601744186047,1.07848837209302,0.00612838763441347,0.0659764939742681,0.595890103924688,0.565421623798386,-0.972739465807046,0.988172296024594,16794.0514571455
G24000504524001,412,88950,1064.97330097087,71.1601941747573,1.8131067961165,1.12864077669903,0.198113274996557,0.0813082113466796,0.596742227376161,0.643079265630796,-0.952410362395463,0.617644099877226,20435.2034480588
G24000504524002,804,189687,1768.9539800995,30.8059701492537,1.80348258706468,1.95522388059702,0,0.303040847244079,0.843730350684182,0.647667016026444,-0.617357765627309,1,-17103.5956015635
G24000504525001,277,112000,1325.18050541516,66.0108303249098,1.71119133574007,1.34296028880866,0,0.163265615905482,0.628258920961948,0.691661200119823,-0.865536690853201,1,-2296.62022493365
G24000504525002,1025,81900,1124.84682926829,62.4985365853659,2.02146341463415,1.19609756097561,0,0.100166563064935,0.649755923077221,0.543758048282696,-0.925066988650084,1,4815.20952306567
G24000504525003,254,120000,1400.61811023622,54.6456692913386,1.49015748031496,1.49212598425197,0,0.187026181299782,0.697819415868284,0.79702551132891,-0.805072893116083,1,-31239.6987174425
G24000504901001,510,343000,2336.15294117647,46.6078431372549,1.6656862745098,2.1843137254902,0,0.481691376223842,0.747014949798477,0.713352942427051,-0.524496990875558,1,92835.0613395797
G24000504901002,261,322000,2374.75478927203,58.7356321839081,1.38888888888889,2.25670498084291,0,0.493849791621456,0.672786788339708,0.845299090786686,-0.495153446379121,1,57074.9923776246
G24000504901003,576,350000,2334.50520833333,60.4496527777778,1.36805555555556,2.28472222222222,0,0.481172390181476,0.662296121253069,0.855230102543388,-0.483796754675467,1,84909.0736047978
G24000504902001,345,245500,1955.53623188406,58.0927536231884,1.88405797101449,1.72463768115942,0,0.361808617051441,0.676721528086574,0.609257651931736,-0.710825082508251,1,72682.753806554
G24000504902002,414,235000,1707.44685990338,65.536231884058,1.77898550724638,1.71739130434783,0,0.283667963453539,0.63116370183834,0.659344493835103,-0.713762376237624,1,74731.1818952598
G24000504902003,364,220000,1673.18956043956,62.9285714285714,1.71703296703297,1.71428571428571,0,0.272877949559633,0.64712389380531,0.688876561285516,-0.715021216407355,1,56224.4464572824
G24000504903011,237,155000,1276.03797468354,65.7594936708861,1.98523206751055,1.36708860759494,0,0.147787204072819,0.629797227545581,0.561029117126485,-0.855756360446171,1,56802.8600292798
G24000504903012,200,211000,1688.61,64.225,1.695,1.645,0.0114449954337601,0.27773492193374,0.639189099676753,0.699379424708209,-0.743105940594059,0.977911315982978,52060.6925517384
G24000504903013,227,205000,1354.33039647577,57.7312775330397,1.98678414096916,1.4625550660793,0.0160499144833078,0.172446950525334,0.678933943348732,0.560289261457776,-0.817059362323897,0.9690238854551,89772.0061481014
G24000504903021,187,255000,1864.0320855615,57.8770053475936,1.82887700534759,2.03743315508021,0,0.332987576700225,0.678042015916112,0.635561787233375,-0.584034521099169,1,58204.8560108612
G24000504903022,315,243000,1891.67301587302,64.4253968253968,1.92222222222222,2.18412698412698,0,0.341693634292907,0.637962570434353,0.59106518981511,-0.524572685840013,1,43160.9043839467
G24000504904001,300,307000,2374.02,70.6666666666667,1.72833333333333,2.24333333333333,0.0127186209971725,0.493618355209993,0.599762863653225,0.683489805897485,-0.500573597359736,0.975453236135848,71873.8484430243
G24000504904002,143,365000,2428.95804195804,73.7622377622378,1.55594405594406,2.5034965034965,0.0281449024464826,0.510922177907907,0.580816413463067,0.765665803040636,-0.395117357889635,0.945680724782428,98907.9201722017
G24000504905001,184,387500,2582.94565217391,58.1521739130435,1.66847826086957,2.44565217391304,0.00201641492090428,0.559423620803995,0.676357846062396,0.71202203445761,-0.418564356435644,0.996108346893378,112516.384886787
G24000504905002,356,387500,2583.75561797753,71.6741573033708,1.68820224719101,2.57303370786517,0.00338203398570093,0.559678735550673,0.593596514835498,0.702619835735339,-0.366930693069307,0.993472720851892,113336.444940303
G24000504905003,202,292500,2242.79702970297,67.0247524752475,1.8539603960396,2.0990099009901,0.0545488420924521,0.45228708582024,0.62205320804986,0.62360482173608,-0.55907460052936,0.894721483861811,81385.4685575742
G24000504906011,643,250000,1379.5567651633,78.303265940902,2,1.65007776049767,0,0.180392494187312,0.553023039787283,0.553989412590089,-0.74104768797253,1,133829.849003067
G24000504906012,555,245000,1419.20720720721,74.8162162162162,2.02072072072072,1.45585585585586,0,0.192881184984587,0.574365535850089,0.544112081978017,-0.819774863972884,1,141134.331063491
G24000504906021,687,236000,1370.59679767103,67.7103347889374,1.98762736535662,1.37700145560408,0,0.177570375244965,0.617857099882239,0.559887306035117,-0.85173822185712,1,133809.86008968
G24000504906022,768,248750,1374.58333333333,68.5924479166667,2.08528645833333,1.57942708333333,0.019091919524644,0.178826013484348,0.612458124403847,0.513334333211089,-0.769685695132013,0.963152857500116,136824.509688961
G24000504906031,709,230000,1393.74894217207,66.2566995768688,1.98801128349788,1.27080394922426,0.0451363860963572,0.18486260098225,0.626754077625544,0.559704296647542,-0.894785013057018,0.912887394676295,135465.079066352
G24000504906032,273,360000,2311.8717948718,53.2307692307692,1.98534798534799,2.42124542124542,0.00285614931804802,0.474043549042832,0.706479315025497,0.560973860418978,-0.428457549051609,0.994487671038671,115270.465257368
G24000504907011,357,303000,2037.82072829132,65.9271708683473,1.50980392156863,2.00560224089636,0,0.387725746346033,0.628770958863117,0.787660277453669,-0.596937071858446,1,87604.8699993008
G24000504907031,374,269200,1973.11764705882,77.7272727272727,1.87967914438503,2.02673796791444,0,0.367346231427922,0.55654840760956,0.611344988511149,-0.588369778154286,1,85330.8038529503
G24000504907032,308,290950,1976.59415584416,71.5941558441559,1.8961038961039,1.91883116883117,0,0.368441226616776,0.594086163955275,0.603515497194941,-0.632109425228237,1,112039.96345948
G24000504908001,457,249000,1620.18818380744,66.800875273523,1.45295404814004,1.73741794310722,0,0.256184117903092,0.623423448990944,0.814759962000211,-0.705644647615746,1,73703.9127493393
G24000504908002,806,250000,1724.95905707196,77.2481389578164,1.91625310173697,1.81265508684864,0.0316526775563406,0.289183776250206,0.55948094697537,0.593910601289487,-0.675147532122939,0.938910766991455,98595.1660335747
G24000504909001,666,169750,1375.22372372372,70.6186186186186,1.80930930930931,1.67567567567568,0,0.179027717101329,0.600056941844605,0.644889484164948,-0.730671661760771,1,35099.1353351749
G24000504909002,309,226450,1456.55663430421,55.9611650485437,1.87540453074434,2.00647249190939,0,0.204645125622455,0.689767920984219,0.61338264795056,-0.596584318626037,1,53968.7374866955
G24000504910001,307,255000,1842.27361563518,62.5700325732899,1.83224755700326,1.85016286644951,0,0.326134316329744,0.649318331714536,0.633955083803665,-0.659943883639178,1,78082.1477897136
G24000504910002,520,325000,2001.31153846154,77.3846153846154,2.04903846153846,1.95961538461538,0,0.376226455050915,0.55864564268332,0.530613338762774,-0.615577684691546,1,154613.516306365
G24000504911001,440,169500,1314.20681818182,74.7136363636364,1.59659090909091,1.53181818181818,0.0020133163167225,0.159809236109981,0.574993376079699,0.746289912969867,-0.788983798379838,0.996114327156897,40393.9655161868
G24000504911002,459,200500,1523.45533769063,79.0435729847495,1.71459694989107,1.64270152505447,0,0.225716195155714,0.548491988779685,0.690037782799551,-0.744037619448219,1,61805.7231155774
G24000504911003,444,237500,1525.61936936937,84.7905405405406,1.7027027027027,1.76126126126126,0,0.226397799726007,0.513317660302452,0.69570763441546,-0.695979841227366,1,92677.3365909228
G24000504912011,527,155000,1400.3055028463,64.9449715370019,1.93833017077799,1.57874762808349,0,0.18692771942061,0.634782512186756,0.583386714943894,-0.769961109962989,1,30144.1609962526
G24000504912012,491,169000,1343.9266802444,62.0264765784114,1.9959266802444,1.28105906313646,0,0.16917009436791,0.652645167462958,0.555931117536409,-0.890628138170232,1,72187.5523832558
G24000504912021,863,160000,1176.73348783314,68.4078794901506,1.99710312862109,1.20046349942063,0,0.116509292222975,0.613587775893572,0.555370318048726,-0.923297270630887,1,82904.4083757128
G24000504912022,350,156125,1329.52571428571,66.1942857142857,1.99428571428571,1.34,0,0.164634225364459,0.627136081818664,0.556713347243356,-0.866736633663366,1,58259.0336963736
G24000504913001,704,180000,1543.16903409091,65.9801136363636,1.47443181818182,1.64772727272727,0.00462621386037178,0.231925413669389,0.628446922526628,0.804521754634166,-0.742000450045005,0.991071470779666,16594.2062457989
G24000504913002,178,140500,1558.68539325843,60.0674157303371,1.5814606741573,1.51123595505618,0,0.236812597820526,0.664635604003289,0.753502322938218,-0.797326732673267,1,-11006.7558011351
G24000504914011,167,92000,1150.22754491018,63.1317365269461,2,1.15568862275449,0,0.108160721352353,0.645880421341621,0.553989412590089,-0.941446611727041,1,16131.6823307579
G24000504914012,427,109500,1310.28571428571,60.7166276346604,1.81264637002342,1.36065573770492,0,0.158574206899255,0.660662101011961,0.643298745484085,-0.858363901963967,1,-3547.22206309763
